,serious_dlqin2yrs,revolving_utilization_of_unsecured_lines,age,number_of_time30-59_days_past_due_not_worse,debt_ratio,monthly_income,number_of_open_credit_lines_and_loans,number_of_times90_days_late,number_real_estate_loans_or_lines,number_of_time60-89_days_past_due_not_worse,number_of_dependents
84138,0,0.028168537,56,0,0.2044077129999999,7259.0,6,0,1,0,1.0
123359,0,0.32651158,70,0,0.168305598,5287.0,3,0,1,0,0.0
45025,0,0.304503226,36,0,0.1178935339999999,10500.0,10,0,2,0,0.0
5091,0,0.0484936129999999,64,0,0.249001874,12272.0,8,0,2,0,0.0
46201,1,1.274542429,51,4,1.097180564,5000.0,10,0,2,1,0.0
85825,0,0.259123469,77,0,0.89731306,4800.0,10,0,1,0,0.0
26337,0,0.4593789059999999,26,0,0.2487195899999999,3123.0,3,0,0,0,0.0
62602,0,0.26055476,57,0,3.333533293,1666.0,10,0,2,0,1.0
7882,0,0.041543252,55,0,0.421450988,5416.0,9,0,2,0,1.0
68556,0,0.216595436,36,0,0.967437875,2333.0,8,1,1,0,2.0
101708,0,0.021329718,74,0,0.021610251,5228.0,30,0,0,0,0.0
122168,0,0.048224463,61,0,0.275017999,8333.0,14,0,1,0,1.0
112399,0,0.0072328649999999,41,0,0.006134969,4400.0,27,0,0,0,0.0
114529,0,0.0709493309999999,66,0,0.414823147,8000.0,27,0,2,0,2.0
126478,0,0.327216378,40,0,0.552031361,5611.0,11,0,2,0,2.0
61045,0,0.020044879,64,0,0.0232736199999999,75750.0,6,0,2,0,1.0
132710,0,0.12085119,51,0,0.4054598159999999,12417.0,14,0,3,0,3.0
125242,0,0.0423391529999999,53,0,0.18272721,14600.0,8,0,1,0,1.0
149599,0,0.506947809,39,0,0.326832881,4050.0,8,0,0,0,0.0
15325,0,0.0,74,0,0.0063331219999999,9473.0,9,0,0,0,0.0
80787,0,0.0896952609999999,44,3,0.493060737,6700.0,12,0,2,0,2.0
118555,0,0.20189905,24,1,0.00239952,5000.0,3,0,0,0,0.0
78875,1,0.528610354,33,1,0.20941487,4545.0,3,1,0,3,4.0
33902,0,1.018178513,76,2,0.321163166,3094.0,7,0,0,0,0.0
683,0,0.019883105,64,0,0.028599606,6083.0,16,0,0,0,0.0
68020,0,0.073352898,32,0,0.264401213,7915.0,8,0,2,0,1.0
11668,0,0.046315895,69,0,0.2829779539999999,8300.0,7,0,2,0,1.0
134186,0,0.0,47,0,0.0,8000.0,6,0,0,0,2.0
148890,0,0.034999457,77,0,0.1119068929999999,3350.0,13,0,0,0,0.0
67908,1,0.9999999,43,2,0.058418761,7120.0,0,3,0,0,2.0
145253,0,0.108521573,59,0,0.392405063,1816.0,9,0,0,0,0.0
108831,0,0.014468866,68,0,0.3213979619999999,10500.0,13,0,2,0,0.0
147038,0,0.2701732539999999,28,0,0.229188541,6666.0,11,0,0,0,0.0
142481,0,0.640784416,66,0,0.3195657499999999,12250.0,25,0,0,0,0.0
2578,0,0.0,79,0,0.0873460249999999,4464.0,8,0,0,0,0.0
47873,0,0.6154795699999999,27,1,0.103541773,5900.0,5,0,0,0,1.0
91434,1,0.643689165,54,0,0.5728155339999998,1750.0,9,0,0,0,0.0
87331,0,0.1956661349999999,70,0,0.299116814,6000.0,22,0,2,0,0.0
23424,1,1.06448683,70,0,0.0595121949999999,1024.0,1,1,0,0,0.0
1828,0,0.162704663,36,0,0.0431751469999999,8175.0,9,0,0,0,4.0
5836,0,0.083693738,72,0,0.150739704,2500.0,29,0,0,0,0.0
77471,0,0.836879433,72,0,0.243163775,3400.0,7,0,0,0,0.0
78319,0,0.454532986,46,1,0.6827339199999999,6700.0,22,0,2,0,5.0
12345,0,0.3031945349999999,72,0,0.256789188,15833.0,15,0,3,0,2.0
12043,0,0.0056489449999999,83,0,0.0011995199999999,2500.0,4,0,0,0,0.0
61761,0,0.0,52,0,0.0,2667.0,1,0,0,0,0.0
26317,0,0.149259178,53,0,0.458821026,4698.0,5,0,2,0,1.0
40178,0,0.384348038,63,0,0.149640041,5833.0,5,0,0,0,0.0
59079,0,0.7804065309999999,40,1,0.591420027,9696.0,11,0,2,0,1.0
70238,0,0.697823984,52,0,0.8846470749999998,7281.0,21,0,2,0,1.0
141673,1,0.1418401699999999,45,2,0.428599528,5083.0,25,0,2,1,2.0
93534,0,0.041338363,79,0,0.0161001789999999,3912.0,15,0,0,0,0.0
49541,0,0.922268491,50,0,0.522995819,5500.0,7,0,2,0,2.0
113744,0,0.940764809,39,0,0.214700193,1550.0,5,0,0,0,1.0
122227,0,0.4724838870000001,35,0,0.43877144,7520.0,10,0,1,0,2.0
31427,0,0.0,67,2,0.2719322989999999,3544.0,13,0,1,0,0.0
92618,0,0.9999999,33,0,0.060507834,1850.0,0,1,0,0,0.0
89798,0,0.1144298069999999,52,0,0.189300412,1700.0,4,0,1,0,0.0
107648,0,0.9999999,41,0,0.007816761,5500.0,0,0,0,0,0.0
35112,0,0.000443934,52,0,0.215518226,8750.0,24,0,2,0,2.0
44817,0,0.0,49,0,0.071668684,7436.0,4,0,0,0,0.0
83196,0,0.0036907939999999,82,0,0.027577938,2501.0,18,0,0,0,0.0
41234,0,0.2563808269999999,63,0,0.2358502,8250.0,11,0,2,0,0.0
120426,0,0.075802305,35,0,0.336665766,3700.0,5,0,1,0,1.0
49097,0,0.434144535,49,0,0.620475905,5000.0,9,0,2,0,0.0
19845,0,0.325892713,57,1,0.0949864309999999,7000.0,4,0,0,0,1.0
11720,0,0.8553729089999998,47,0,0.428992992,5421.0,13,0,1,0,1.0
103537,0,0.184177054,47,0,0.170965807,5000.0,12,0,1,0,4.0
93507,0,0.022901297,43,0,0.208982099,9440.0,6,0,1,0,1.0
81348,0,0.7448965509999999,47,0,0.5322605839999999,6400.0,10,0,1,0,2.0
48082,0,0.375676047,46,0,0.3554874399999999,13375.0,9,0,2,0,1.0
83934,0,0.518066572,63,3,0.398120376,5000.0,15,0,1,0,2.0
108879,0,0.01345641,50,0,20.47524752,100.0,17,0,1,0,2.0
108873,0,0.5720695029999999,36,0,0.748812797,4000.0,9,0,2,0,0.0
71956,0,0.9999999,67,0,0.3598095439999999,9240.0,6,0,2,0,0.0
51729,0,0.4181100669999999,35,0,0.813103738,2380.0,13,0,2,0,2.0
50228,0,0.241741964,49,0,0.296736261,8333.0,5,0,2,0,2.0
116508,0,0.0648787019999999,45,0,1.151848152,1000.0,6,0,1,0,4.0
79200,0,0.303068396,54,0,0.452109578,5000.0,4,0,2,0,0.0
3066,0,0.4290766449999999,47,0,0.4557735609999999,3108.0,4,0,0,0,0.0
68888,0,0.581847272,42,0,0.777444511,3333.0,4,0,3,0,0.0
143352,0,0.620228061,53,1,0.232496697,9083.0,11,0,1,1,3.0
10783,0,0.9999999,57,1,0.122238586,4073.0,1,1,0,0,1.0
105374,1,0.9999999,31,98,0.0,2540.0,0,98,0,98,2.0
81810,0,0.061698883,35,0,0.03285831,11016.0,12,0,0,0,2.0
59331,0,0.044190899,53,0,0.158482799,3400.0,13,0,1,0,1.0
138976,0,0.028230847,49,0,0.4722111159999999,2500.0,7,0,1,0,0.0
64946,0,0.914400982,28,1,0.2230325129999999,3290.0,5,0,0,1,0.0
81964,0,0.026723677,46,0,0.3188468529999999,11550.0,16,0,2,0,2.0
101105,0,0.218476568,48,0,0.14143463,5422.0,6,0,0,0,3.0
107069,0,0.0395773469999999,57,0,0.123147992,17750.0,20,0,2,0,1.0
30897,0,0.22881928,57,1,0.41262082,9000.0,11,0,2,0,5.0
27449,0,0.9999999,22,0,0.0,1000.0,1,0,0,0,0.0
22227,0,0.778302589,63,0,0.2716032789999999,7440.0,6,0,0,0,0.0
34123,0,0.781230124,68,0,0.732725669,3400.0,11,0,1,0,0.0
91058,0,0.0,59,0,0.0007355099999999,6797.0,4,0,0,0,0.0
114859,0,0.0661933809999999,28,0,0.04396516,2410.0,3,0,0,0,0.0
27000,0,1.337528012,39,1,0.339449541,3378.0,6,1,0,3,0.0
133527,1,0.610778443,41,1,0.223667646,2382.0,4,0,0,2,3.0
128452,0,0.249445976,39,0,0.381539487,3000.0,7,0,0,0,1.0
103222,0,0.0599448659999999,51,0,0.320585726,7033.0,13,0,1,0,0.0
144794,0,0.014234392,82,0,0.009425878,3500.0,14,0,0,0,0.0
88661,0,0.1178975959999999,33,0,0.336838476,5800.0,4,0,1,0,1.0
125976,0,0.185517863,38,0,0.062979007,3000.0,7,0,0,0,0.0
12773,0,0.179363305,42,0,0.6891839129999999,2560.0,7,0,1,0,3.0
85690,0,0.0632177619999999,46,0,0.551932749,28430.0,7,0,3,0,2.0
149751,0,0.019617572,45,0,0.4458462269999999,4200.0,8,0,1,0,2.0
87423,0,0.0,51,1,0.536837053,8333.0,22,0,2,0,4.0
111657,0,0.9999999,42,0,0.0926768719999999,2416.0,4,0,0,1,1.0
106787,0,0.035910117,49,0,0.135396296,8692.0,5,0,1,0,2.0
37539,0,0.736652669,51,3,0.168114581,4258.0,3,2,0,0,2.0
56056,0,0.054238267,43,0,0.2457849789999999,9133.0,13,0,1,0,2.0
10970,0,0.0735507109999999,41,0,0.1662445009999999,7500.0,11,0,0,0,0.0
54755,0,0.001279966,75,0,0.440616967,5834.0,12,0,1,1,0.0
47018,0,0.040201118,41,0,0.0094982079999999,5579.0,4,0,0,0,0.0
88444,0,0.701602217,33,0,0.941176471,1699.0,8,0,1,0,3.0
28018,0,0.024283411,91,2,0.118772625,5800.0,7,0,1,0,0.0
50716,0,0.2174558279999999,51,0,0.2713476779999999,4414.0,20,0,0,0,2.0
95622,0,0.0681881369999999,46,0,0.5201537739999998,8583.0,10,0,2,0,1.0
84891,0,0.190505074,52,0,0.2045496129999999,16396.0,12,0,1,0,3.0
121936,0,0.550944906,43,0,0.370037004,9998.0,3,0,1,0,2.0
80873,0,0.0641962809999999,74,0,0.36614258,4642.0,12,0,1,0,0.0
125178,0,0.0685848109999999,62,0,0.0507142859999999,1399.0,4,0,0,0,0.0
89869,0,0.94836833,49,0,0.531489828,8208.0,9,0,2,0,2.0
134114,0,0.218954125,61,0,0.359832197,9534.0,18,0,2,0,0.0
3643,0,0.12756653,31,1,0.016920877,4195.0,3,0,0,0,0.0
32191,0,0.022913025,95,0,0.017193123,2500.0,4,0,0,0,0.0
106409,0,0.407036257,40,0,0.3241943239999999,6236.0,7,0,1,0,3.0
128730,0,0.0763600769999999,68,0,0.163604549,8000.0,8,0,1,0,0.0
9729,0,0.7507916479999999,48,0,0.388961104,10000.0,7,0,2,0,2.0
22881,0,0.37985918,44,0,0.3977060929999999,6974.0,5,0,2,0,0.0
99133,0,0.634635675,39,0,0.3842384649999999,7346.0,6,0,1,0,2.0
21845,0,0.010964688,66,0,0.141691883,7600.0,17,1,1,0,0.0
79780,0,0.830772079,42,2,0.340188518,2333.0,6,0,0,0,3.0
142531,0,0.2613288659999999,41,2,0.2514871539999999,7900.0,22,0,2,0,0.0
53360,0,0.518070364,37,0,0.3473243579999999,8838.0,8,0,2,0,4.0
30944,0,0.01750761,68,0,0.004949753,6666.0,5,0,0,0,0.0
135018,0,0.042536585,75,0,0.22442421,5600.0,15,0,2,0,0.0
29126,0,6.829999999999999e-05,61,0,0.335528241,6833.0,19,0,3,0,0.0
16515,0,0.046694299,82,0,0.013679111,3508.0,4,0,0,0,0.0
38502,0,0.00434959,42,0,0.164285714,3219.0,6,0,0,0,2.0
115354,0,0.05648398,59,0,0.0118771669999999,52200.0,8,0,0,0,1.0
17809,0,0.9999999,57,1,0.140757927,6464.0,2,0,0,0,1.0
3316,0,0.7607999549999998,34,0,0.146632875,2761.0,6,0,0,0,2.0
129825,0,0.0713250539999999,41,0,0.117411798,7000.0,5,0,0,0,4.0
141244,0,0.810237203,32,0,0.093981204,5000.0,1,2,0,0,0.0
58147,0,0.006424048,55,1,0.317707176,4500.0,14,0,2,0,0.0
82314,0,0.190769889,64,0,0.261089043,12083.0,11,0,1,0,0.0
89515,1,0.7988966469999998,54,3,0.586834419,4450.0,12,0,2,0,0.0
80172,0,0.148075883,66,0,0.43994622,6693.0,10,0,2,0,1.0
35700,0,0.3746790589999999,58,0,0.159288374,4833.0,10,0,0,0,0.0
52115,0,0.1707290169999999,54,0,0.311095127,5560.0,19,0,2,0,0.0
73857,0,0.043099957,60,0,0.670762142,10417.0,20,0,7,0,1.0
2965,0,0.01449978,81,0,0.320854332,4166.0,7,0,2,0,0.0
17002,0,0.1586581099999999,47,1,0.7167787669999999,5500.0,9,0,2,0,3.0
2052,0,0.1272021409999999,45,0,0.2986445449999999,13500.0,7,0,2,0,3.0
12539,0,0.695906082,72,0,0.569571738,6000.0,12,0,1,0,0.0
55993,0,0.0802651239999999,42,0,1.555035129,1280.0,14,0,2,0,0.0
25634,0,0.0,44,1,0.681390837,6700.0,18,0,3,0,1.0
68701,0,0.384646142,23,0,0.050816697,550.0,2,0,0,0,0.0
125017,0,1.159885796,47,0,0.075974675,3000.0,2,0,0,1,1.0
57938,0,0.050506572,44,0,0.242620062,6808.0,7,0,2,0,1.0
134633,0,0.632961457,56,0,0.3358320839999999,2000.0,4,0,0,0,0.0
86060,0,0.628473314,50,0,0.502628505,3423.0,10,0,0,0,0.0
134524,0,0.20497507,30,0,0.14870353,3200.0,4,0,0,0,0.0
27810,0,0.068451735,59,0,0.356017356,4378.0,12,0,1,0,0.0
25909,0,0.5254680259999999,74,0,0.4348525469999999,3729.0,5,0,1,0,1.0
72107,0,0.02147771,64,0,0.016029923,3742.0,7,0,0,0,0.0
145218,0,0.120100345,75,1,0.534766697,2185.0,7,0,1,0,0.0
5742,0,0.03721824,66,0,1.044145873,2083.0,10,0,2,0,0.0
105203,0,0.665333667,43,1,0.333333333,8000.0,11,0,2,0,5.0
69728,0,0.954136391,54,0,0.5508212329999999,4200.0,4,0,1,0,3.0
47031,0,0.2027248889999999,56,0,0.273162121,17560.0,9,0,2,0,2.0
32945,0,0.316697524,66,0,0.120503041,9700.0,13,0,0,0,2.0
106640,0,0.7471019409999998,49,0,0.310512367,13583.0,10,0,2,0,3.0
80441,0,0.148822148,48,0,0.196094276,7424.0,6,0,1,0,1.0
103165,0,0.0,69,2,0.300485576,3500.0,12,0,1,0,0.0
60316,0,0.772955983,40,0,0.539056252,3750.0,17,0,0,0,1.0
100675,0,0.661482921,29,0,71.0,0.0,3,0,0,0,1.0
21590,0,0.0040474259999999,38,0,0.282179455,4000.0,2,0,1,0,0.0
93352,0,0.0238231609999999,63,0,0.099800019,10500.0,10,0,1,0,0.0
118839,0,0.0,49,0,0.0,11990.0,9,0,0,0,4.0
144420,0,0.0417280309999999,43,1,0.379112418,50000.0,15,0,2,0,3.0
71396,0,0.0414901749999999,38,0,0.4086499599999999,7421.0,11,0,2,0,2.0
9433,0,0.047072214,32,0,0.01849815,10000.0,8,0,0,0,0.0
8276,0,0.005025909,88,0,0.0027994399999999,5000.0,4,0,0,0,0.0
21441,0,0.142510041,56,0,0.03517862,7333.0,5,0,0,0,1.0
112958,0,0.111075557,75,2,83.0,0.0,13,1,0,0,0.0
61255,0,0.014729951,69,0,0.012786361,1876.0,3,0,0,0,0.0
77823,0,0.078909777,39,0,0.440504712,6260.0,11,0,2,0,1.0
38087,0,0.8368628519999999,40,0,0.199565546,10587.0,8,0,0,0,0.0
54160,0,0.0,63,0,0.4115785169999999,9793.0,11,0,2,0,0.0
77029,0,0.9999999,54,0,0.004559635,8333.0,0,0,0,0,0.0
32298,0,0.291524512,52,0,0.43258095,16923.0,12,0,2,0,2.0
149051,0,0.226071126,65,0,0.161349693,1629.0,3,0,0,0,0.0
138082,0,0.0387962629999999,57,0,0.3962069679999999,4850.0,5,0,1,0,1.0
50085,0,0.053340587,38,0,0.390254873,6669.0,11,0,2,0,3.0
98494,0,0.154087582,50,3,0.3766233769999999,6621.0,13,0,2,1,0.0
116685,0,0.24010132,46,0,0.2340400749999999,8583.0,6,0,2,0,3.0
86923,0,0.9999999,44,0,0.0,1200.0,0,0,0,0,1.0
78555,0,0.385762121,51,0,0.5669428699999999,2292.0,8,0,1,0,0.0
107821,0,0.9999999,43,0,0.3814335329999999,3166.0,8,0,1,0,0.0
29097,0,0.500989077,42,1,0.426902431,9500.0,14,0,1,0,2.0
22825,0,0.235693244,56,0,3880.0,0.0,12,0,1,0,0.0
106382,0,0.436099089,33,0,0.4986876639999999,8000.0,10,0,1,0,0.0
77698,0,0.0,45,0,0.427796029,7000.0,13,0,2,0,2.0
7375,0,0.3176875579999999,41,0,0.122708039,1417.0,7,0,0,0,0.0
125285,0,0.268936553,46,0,0.3626373629999999,8826.0,8,0,1,0,2.0
120311,0,0.021686203,59,0,0.150827987,13405.0,10,0,1,0,0.0
53348,0,0.1361767019999999,43,0,0.16022394,3750.0,6,0,0,0,3.0
58441,0,0.743631217,35,0,0.7760319949999998,7000.0,10,0,2,0,0.0
126920,0,0.403603965,66,0,0.5061411029999999,3500.0,15,0,0,0,0.0
96151,0,0.6594026299999999,57,0,0.287826899,6423.0,9,0,0,0,0.0
126910,0,0.975680493,68,0,0.3076175039999999,6169.0,4,0,1,0,0.0
146782,0,0.992384579,30,1,0.301762694,3800.0,7,1,0,0,1.0
40416,0,0.0602646579999999,43,0,0.128374325,5000.0,6,0,0,0,0.0
115451,0,0.019782911,62,0,0.0662967839999999,10633.0,8,0,1,0,2.0
49179,0,0.036181822,38,1,0.624163715,2540.0,10,0,1,0,2.0
140502,0,1.319545311,27,0,0.349412647,4000.0,9,0,1,0,0.0
130531,0,0.066789741,56,0,0.0379135069999999,12000.0,4,0,1,0,1.0
56090,0,0.0363062879999999,43,0,0.148042598,6666.0,5,0,1,0,3.0
1707,0,1.0069555140000002,66,0,0.2143928039999999,2000.0,3,0,0,0,0.0
22960,0,0.0,38,0,0.7056233059999998,2951.0,6,0,1,0,0.0
77523,0,0.8309260419999999,59,0,1.217010632,1598.0,18,0,1,0,0.0
115999,0,0.2884711529999999,58,0,0.0429785109999999,2000.0,3,0,0,0,0.0
15286,0,0.001379287,57,0,0.1419638719999999,8635.0,9,0,1,0,0.0
138769,0,0.100157329,48,0,0.7891054469999998,2000.0,5,0,1,0,0.0
138078,1,0.919848225,41,1,0.429281177,15900.0,11,0,2,0,3.0
82064,0,0.021146304,54,0,0.2609727159999999,5900.0,8,0,2,0,2.0
66664,0,0.698976723,35,0,0.589326391,6145.0,11,0,1,0,2.0
141087,0,0.032278709,30,0,0.358307849,3923.0,5,0,1,0,0.0
17364,1,0.270755895,48,0,0.322512077,5174.0,10,0,1,0,1.0
87888,0,0.137743113,48,0,0.415089662,12100.0,8,0,1,0,3.0
68795,0,0.1332168599999999,55,0,0.4984882549999999,12898.0,14,0,3,0,0.0
118971,0,0.0673936379999999,81,0,0.516513143,4450.0,14,0,2,0,0.0
13376,0,0.230530911,46,0,0.406473108,2100.0,11,0,0,0,0.0
146529,0,0.0,63,0,0.0,0.0,7,0,0,0,0.0
40981,0,0.917940011,42,0,0.8159605469999999,4460.0,4,0,2,0,3.0
114725,0,0.114096713,62,0,0.647129805,5800.0,6,0,2,0,0.0
101111,0,0.2620475489999999,60,0,0.3600735549999999,8700.0,11,0,2,0,0.0
146372,0,0.0067266959999999,67,0,0.202561118,11166.0,17,0,2,0,1.0
722,0,0.476535633,33,0,0.312937413,5000.0,4,0,1,0,0.0
103837,0,0.304839285,70,0,0.5669348939999999,4100.0,16,0,2,0,5.0
76322,0,0.7797892459999999,22,1,0.061384725,1400.0,3,0,0,0,0.0
64455,0,0.006999588,73,0,0.317337903,3500.0,12,0,1,0,0.0
37239,0,0.011191013,47,0,0.8574856929999999,5416.0,11,0,3,0,2.0
87107,0,0.013953955,36,0,0.016343391,5567.0,7,0,0,0,3.0
53766,0,0.0379671879999999,49,0,0.2993409639999999,11531.0,7,0,3,0,0.0
80960,0,1.001034126,58,1,0.224329692,10069.0,5,0,1,0,1.0
132942,0,0.096852886,45,1,0.3666822499999999,6416.0,5,0,1,0,2.0
116672,0,0.992435703,51,4,0.37243323,7450.0,12,2,2,2,2.0
49684,0,0.9999999,68,0,0.1958533879999999,2700.0,7,0,0,0,2.0
126374,0,0.9999999,56,0,0.0025934729999999,4626.0,2,1,0,1,0.0
137179,0,0.0,23,1,0.1504997059999999,1700.0,4,0,0,0,0.0
32288,0,0.113893915,41,0,0.2372381849999999,9500.0,10,0,2,0,0.0
97887,0,0.161463079,64,0,0.054236441,4000.0,5,0,0,0,1.0
125617,0,0.128066021,43,0,0.120325312,15000.0,4,0,1,0,2.0
143202,0,1.0072782,60,2,0.6068988499999999,6000.0,14,0,2,0,1.0
123660,0,0.016898322,75,0,0.079533768,5833.0,8,0,1,0,0.0
59360,1,1.1620822240000002,49,1,0.2324658139999999,4533.0,3,2,0,0,3.0
139811,0,0.015306515,45,0,0.366654766,2800.0,5,0,1,0,3.0
78715,0,0.252043489,46,0,0.201583873,4166.0,3,0,0,0,0.0
73470,0,0.286935653,55,0,0.2211511539999999,25000.0,4,0,2,0,2.0
9495,0,0.296851574,39,1,0.042307692,2339.0,4,5,0,0,1.0
12724,0,0.0403936739999999,36,0,0.193033382,6200.0,4,0,1,0,0.0
120824,0,0.065725372,39,0,0.323591617,5200.0,8,0,1,0,0.0
116322,0,0.0255348019999999,50,0,0.228242003,8065.0,7,0,2,0,0.0
16131,0,0.034434876,53,0,0.181933752,14158.0,9,0,1,0,3.0
32212,0,0.0178955579999999,50,0,0.002562908,8583.0,3,0,0,0,0.0
112895,0,0.436356364,48,0,0.182485207,4224.0,6,0,0,0,0.0
52494,0,0.0469500679999999,43,0,0.377339144,3900.0,4,0,1,0,1.0
66323,0,0.046672702,73,0,0.0542437779999999,4700.0,14,0,0,0,0.0
30448,0,0.9999999,48,1,0.2036863479999999,3200.0,2,3,0,1,3.0
36882,0,0.619008936,37,0,0.495190458,5197.0,11,0,1,0,0.0
72057,0,0.118711651,60,0,0.35394101,6000.0,18,0,1,0,1.0
123633,0,0.0615625259999999,62,0,0.168864753,11600.0,15,0,2,0,0.0
44591,0,0.1944084429999999,27,1,0.174011813,2200.0,4,0,0,0,0.0
130089,0,0.239967351,45,0,0.6212621449999999,10600.0,7,0,1,0,3.0
63949,0,0.0472886699999999,39,0,0.0069403599999999,8500.0,8,0,0,0,2.0
80911,0,0.610088667,31,2,0.327866555,7133.0,11,0,1,0,0.0
74929,0,0.25874825,43,0,1.136430462,3400.0,5,0,1,0,2.0
88631,0,0.9999999,40,0,0.1545796009999999,3460.0,3,0,1,0,2.0
86110,1,0.9999999,37,0,0.269291174,9550.0,3,0,1,0,3.0
80672,0,0.050394961,53,0,0.4228426399999999,5909.0,4,0,2,0,3.0
6993,0,0.0,41,0,0.6874132349999998,12965.0,7,0,5,0,1.0
95198,0,0.0,33,2,0.130595293,6500.0,3,1,0,1,0.0
65154,0,0.9999999,38,1,0.731039167,4416.0,13,0,1,0,0.0
65216,0,0.0712053659999999,42,0,0.101949025,4001.0,6,0,0,0,0.0
7121,0,0.0,40,0,0.8756497399999998,2500.0,9,0,2,0,3.0
58968,0,0.4728079909999999,39,0,0.280075781,9500.0,5,1,1,0,2.0
8721,1,3383.0,31,0,0.0962259439999999,4000.0,3,0,0,0,0.0
65283,0,0.116517798,90,0,0.0072007199999999,3332.0,5,0,0,0,0.0
23578,0,0.1755710219999999,53,0,0.179988001,15000.0,7,0,2,0,2.0
10108,0,0.0404266459999999,88,0,0.00715103,3495.0,4,0,0,0,0.0
140565,0,0.0,38,0,0.4428690579999999,1198.0,6,0,0,0,0.0
83703,0,0.0,62,0,0.0,1500.0,3,0,0,0,0.0
88646,0,0.0778099339999999,47,0,0.237305235,8920.0,7,0,1,0,1.0
141410,0,0.0,52,0,0.3548232279999999,6250.0,11,0,2,0,0.0
58050,0,0.869595474,48,0,0.314174296,11795.0,17,0,1,0,0.0
123516,0,0.0277538989999999,53,0,0.15157017,14870.0,7,0,2,0,2.0
94203,0,0.0504068,31,0,0.3143746929999999,6100.0,9,0,1,0,2.0
72261,0,0.292281112,63,0,0.7334630349999999,3083.0,14,0,4,0,0.0
92052,0,0.4760210129999999,47,1,0.2358233369999999,3667.0,4,0,1,0,0.0
144080,0,0.0899516209999999,70,0,0.010544496,11000.0,4,0,0,0,0.0
77690,0,0.987480501,29,0,0.621921516,3694.0,5,0,1,1,2.0
10659,0,0.019510804,81,0,0.292487861,3500.0,11,0,1,0,0.0
139238,0,0.083558145,42,1,0.298162977,6368.0,8,0,2,0,0.0
136565,0,0.003507258,79,0,0.001547189,3877.0,5,0,0,0,0.0
11553,0,0.067017632,54,0,0.271793473,11000.0,8,0,1,0,5.0
148773,0,0.81821487,66,0,0.098320813,4525.0,12,0,0,0,0.0
58820,0,0.0,70,0,0.047363435,6333.0,5,0,0,0,1.0
132278,0,0.0,56,0,0.157825153,6050.0,7,0,1,0,1.0
139531,0,0.3919001269999999,53,0,0.5203842549999999,8535.0,11,0,2,0,0.0
40283,0,0.0,66,0,0.8725398309999999,3200.0,6,0,1,0,0.0
69863,0,0.9999999,35,0,0.172460804,4400.0,4,0,0,0,0.0
67718,0,0.469881943,59,1,0.559342262,7540.0,13,0,1,0,2.0
41644,0,0.489839842,50,0,0.4513185849999999,8000.0,14,0,1,0,4.0
69028,0,0.067636097,30,0,0.3719380099999999,6000.0,9,0,2,0,0.0
130441,0,0.102148723,64,0,0.092421269,10700.0,9,0,1,0,0.0
4785,0,0.920668743,46,1,0.315042926,2678.0,5,1,0,0,1.0
3334,0,0.259492792,54,0,0.953496628,2816.0,5,0,2,0,2.0
138090,0,0.7964647440000002,31,0,0.3302792319999999,4583.0,11,0,0,0,0.0
126349,0,0.5082313729999999,65,0,0.090478339,4431.0,4,0,0,0,0.0
110922,0,0.820063608,48,0,1.150410509,3044.0,11,0,1,0,2.0
87326,0,0.80730897,36,8,1.101147471,2352.0,14,1,1,1,1.0
31451,0,0.0649102399999999,46,0,0.2045082709999999,5500.0,12,0,1,0,2.0
117718,0,0.9999999,28,3,0.256851155,1860.0,3,0,0,0,1.0
111440,0,0.8637120959999999,31,0,0.254440314,2420.0,8,0,0,0,0.0
97677,0,0.3854326420000001,60,0,0.4239943039999999,2808.0,8,0,0,0,0.0
91204,0,0.5761430459999999,46,0,0.2187613619999999,8250.0,7,0,0,1,0.0
139133,0,0.4144715509999999,62,1,0.4619556009999999,5900.0,9,0,2,0,1.0
28261,1,0.973675442,35,0,0.57987114,4500.0,5,0,2,0,1.0
11918,0,0.1975112689999999,48,0,0.1459675629999999,4500.0,5,0,0,0,2.0
147059,1,1.269770218,47,2,0.7377760249999998,2535.0,9,2,1,3,0.0
108227,0,0.038149132,41,0,0.6776957869999999,4200.0,15,0,1,0,5.0
107128,0,0.1444414139999999,31,0,0.531604813,5900.0,3,0,2,0,0.0
83025,0,0.978816347,46,0,0.3232404429999999,11195.0,13,0,1,0,3.0
106834,0,0.0,65,0,0.364654138,2500.0,13,0,0,0,1.0
93395,0,0.5137870119999999,42,0,0.4291427139999999,4000.0,7,0,1,0,1.0
62530,0,0.2887222019999999,79,0,0.4162798999999999,2800.0,25,0,1,0,1.0
55988,0,0.136758711,62,0,0.0039676599999999,13357.0,1,0,0,0,2.0
136950,0,0.44945476,54,0,0.198903681,11492.0,10,0,2,0,1.0
149688,0,0.028772057,79,0,0.126727433,3400.0,7,0,0,0,1.0
69057,0,0.221389305,25,0,0.167380748,3500.0,3,0,0,0,0.0
137186,0,0.9564524310000002,41,1,0.6611677879999999,4606.0,9,0,2,0,2.0
104331,0,0.595706857,42,0,0.354293967,9000.0,9,0,2,0,3.0
58409,0,0.8502994009999999,54,0,0.2921874999999999,3839.0,4,0,1,0,0.0
53758,0,0.0737164459999999,52,0,34.5,1.0,5,0,0,0,2.0
107545,0,0.0433129729999999,49,1,0.4508142079999999,10500.0,19,0,3,0,3.0
